course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject
30261,"Kids Coding -Introduction to HTML, CSS and JavaScript",https://www.udemy.com/kids-coding-introduction-to-html-css-and-javascript/,200,2355,143,215,All Levels,0.96,7,2012-11-26T20:00:40Z,Subject: Web Development
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,https://www.udemy.com/landing-pages-for-entrepreneurs/,195,2354,16,45,All Levels,0.96,4,2016-08-12T15:50:50Z,Subject: Web Development
399228,"Learn to code, Become a Web Developer and Master JavaScript!",https://www.udemy.com/master-javascript-today/,200,2353,47,91,All Levels,0.96,10,2015-01-22T14:36:59Z,Subject: Web Development
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,https://www.udemy.com/bootstrap-3-introduction-make-responsive-websites-fast/,50,2351,302,16,All Levels,0.96,2.5,2015-01-21T04:02:16Z,Subject: Web Development
977516,Wordpress for Non-Technical People,https://www.udemy.com/wordpress-for-non-technical-people/,150,2346,10,65,All Levels,0.2,4.5,2016-11-15T21:51:28Z,Subject: Web Development
1045862,Create eye-catching WordPress website from scratch,https://www.udemy.com/create-eye-catching-wordpress-website-from-scratch/,30,2342,15,19,All Levels,0.47,4.5,2016-12-28T19:04:14Z,Subject: Web Development
549094,Install a Wordpress Theme the Correct Way & Charge Others,https://www.udemy.com/how-to-install-a-wordpress-theme-the-right-way/,20,2335,13,18,Intermediate Level,0.3,1,2015-09-20T18:51:51Z,Subject: Web Development
281690,A Very Complete Introduction To Laravel,https://www.udemy.com/laravel-4-beginners/,20,2320,114,43,All Levels,0.76,6,2014-08-24T16:47:54Z,Subject: Web Development
739770,PHP MySQL: Learn PHP MySQL with Project,https://www.udemy.com/php-mysql-project-learning/,20,2314,77,25,Beginner Level,0.47,2,2016-04-21T02:06:22Z,Subject: Web Development
361620,Wordpress Tutorial,https://www.udemy.com/responsive-design/,200,2311,8,44,All Levels,0.93,1.5,2014-12-04T19:17:17Z,Subject: Web Development
407796,Redirect Your Visitors By Country Easily -Wordpress Tutorial,https://www.udemy.com/redirect-your-visitors-by-country-easily-wordpress-tutorial/,20,2306,3,24,All Levels,0.93,1,2015-02-05T18:04:53Z,Subject: Web Development
545524,Build Websites And Apps By Outsourcing,https://www.udemy.com/outsourcing-development-work/,20,2299,11,22,Beginner Level,0.93,2,2015-07-20T22:16:39Z,Subject: Web Development
859422,Bootstrap 4.0 New Features: Build Responsive Website,https://www.udemy.com/bootstrap4-new-features/,40,2296,28,14,All Levels,0.93,1.5,2016-06-16T20:34:50Z,Subject: Web Development
450068,Build a Photo Blog with Ruby on Rails,https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,20,2281,32,21,All Levels,0.93,1.5,2015-04-02T20:30:12Z,Subject: Web Development
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",https://www.udemy.com/angular-reactjs-vuejs-quickstart-comparison/,160,2273,288,142,Beginner Level,0.93,8,2017-05-09T20:37:25Z,Subject: Web Development
857162,Learn To Create WordPress Themes By Building 10 Projects,https://www.udemy.com/learn-to-create-wordpress-themes-by-building-10-projects/,60,2273,384,91,All Levels,0.93,16.5,2016-05-24T21:03:37Z,Subject: Web Development
339086,WordPress Security - The Ultimate Security Guide,https://www.udemy.com/wordpress-the-ultimate-security-guide/,60,2267,17,29,All Levels,0.93,1.5,2015-01-04T20:28:06Z,Subject: Web Development
856526,The Build a SAAS App with Flask Course,https://www.udemy.com/the-build-a-saas-app-with-flask-course/,40,2244,365,168,Intermediate Level,0.93,10,2016-06-02T19:32:03Z,Subject: Web Development
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,https://www.udemy.com/become-a-professional-html-and-css-web-developer/,20,2243,27,97,All Levels,0.93,7,2016-05-01T18:46:29Z,Subject: Web Development
654422,Create a PHP Contact Form in Bootstrap,https://www.udemy.com/bootstrap-php-contact-form/,20,2238,65,12,All Levels,0.93,1,2015-12-27T17:20:38Z,Subject: Web Development
875194,Build Incredible Chatbots,https://www.udemy.com/build-incredible-chatbots/,100,2234,253,115,All Levels,0.93,11.5,2016-11-02T20:39:41Z,Subject: Web Development
738360,Better way towards CSS using Less and Sass,https://www.udemy.com/better-way-towards-css-using-less-and-sass/,20,2227,44,26,All Levels,0.93,1.5,2016-02-16T08:11:49Z,Subject: Web Development
1172166,WordPress for Beginners 2017 + Google AdSense Implementation,https://www.udemy.com/wordpress-tutorial-for-beginners-and-google-adsense-implementation/,195,2225,14,64,All Levels,0.93,6.5,2017-06-05T18:20:34Z,Subject: Web Development
791414,JavaScript programming: JavaScript for beginners,https://www.udemy.com/learn-javascript-online/,55,2215,223,74,All Levels,0.93,5,2016-04-13T18:10:18Z,Subject: Web Development
1122224,How To Make A Web Page With No Code,https://www.udemy.com/how-to-make-a-web-page-with-no-code/,0,2214,20,23,All Levels,0.93,2,2017-03-23T00:06:48Z,Subject: Web Development
1062686,Complete RESPONSIVE Website Design with HTML5 & CSS3,https://www.udemy.com/website_design/,20,2204,6,97,All Levels,0.93,9,2017-02-03T04:19:46Z,Subject: Web Development
737758,Advanced Prezi: Make Amazing Presentations,https://www.udemy.com/prezi-advanced/,30,2200,25,12,All Levels,0.93,1,2016-01-24T20:47:28Z,Subject: Web Development
744618,Create a Website Similar to Facebook from Scratch!,https://www.udemy.com/clone-facebook/,25,2197,9,12,Beginner Level,0.93,1.5,2016-02-09T06:15:07Z,Subject: Web Development
782194,Canvas image Creator HTML5 JavaScript project from Scratch,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,100,2195,10,35,All Levels,0.93,3.5,2016-03-06T21:41:43Z,Subject: Web Development
380582,Learn OAuth 2.0 - Get started as an API Security Expert,https://www.udemy.com/learn-oauth-2/,95,2185,283,45,All Levels,0.93,3.5,2015-07-20T22:38:11Z,Subject: Web Development
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,https://www.udemy.com/bootstrap-v4/,80,2184,15,24,Intermediate Level,0.93,3,2017-03-30T21:59:03Z,Subject: Web Development
780058,Build Modern Websites Super Fast,https://www.udemy.com/build-modern-websites-in-1-hour/,25,2178,22,19,All Levels,0.93,1.5,2016-03-10T00:04:59Z,Subject: Web Development
510784,WordPress 2016 for Beginners : Build awesome websites!,https://www.udemy.com/build-your-own-wordpress-website-in-less-than-90-minutes/,20,2177,13,43,All Levels,0.93,4,2015-07-13T20:39:05Z,Subject: Web Development
713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,https://www.udemy.com/build-an-amazon-clone-nodejs-stripe-elasticsearch/,20,2164,290,70,All Levels,0.93,8.5,2016-01-08T17:16:48Z,Subject: Web Development
783748,Byte-Sized-Chunks: Cascading Style Sheets (CSS) with HTML,https://www.udemy.com/css-with-html/,20,2160,16,28,Beginner Level,0.93,4,2016-03-10T17:20:41Z,Subject: Web Development
388286,CoffeeScript: The Good Parts—Write Better javaScript,https://www.udemy.com/coffeescript/,50,2152,19,15,Beginner Level,0.93,2.5,2015-01-13T04:50:51Z,Subject: Web Development
1241254,AWS Serverless APIs & Apps - A Complete Introduction,https://www.udemy.com/aws-serverless-a-complete-introduction/,145,2145,166,136,Beginner Level,0.3,8,2017-06-19T22:19:24Z,Subject: Web Development
715516,Modern Web Development with Laravel 5.2 (PHP Framework),https://www.udemy.com/modern-web-development-with-laravel/,120,2142,536,71,All Levels,0.99,12,2016-01-24T17:33:52Z,Subject: Web Development
443746,The WpFASTER WordPress Speed Optimization Master Course,https://www.udemy.com/make-your-wordpress-sites-fastest-in-world/,175,2134,215,55,Intermediate Level,0.99,7,2015-04-13T20:49:19Z,Subject: Web Development
1079370,Sublime Text for Rapid Web Development,https://www.udemy.com/sublime-text-for-rapid-web-development/,20,2104,69,14,Beginner Level,0.99,1,2017-01-19T23:07:26Z,Subject: Web Development
771198,Reactive JS:  Are you ready for the next big paradigm shift?,https://www.udemy.com/reactive-js-getting-ready-for-the-next-big-paradigm-shift/,60,2097,401,28,Beginner Level,0.99,5.5,2016-02-23T16:50:16Z,Subject: Web Development
1050632,"Complete Web Development with HTML, CSS and Javascript",https://www.udemy.com/complete-web-development-with-html-css-and-javascript/,0,2097,16,10,All Levels,0.99,2,2017-06-27T21:49:31Z,Subject: Web Development
704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",https://www.udemy.com/static-website-generator-fast-secure-sites-blogs-with-jekyll/,45,2091,86,29,Intermediate Level,0.99,2.5,2016-02-18T17:30:13Z,Subject: Web Development
1021834,JavaScript for beginners in 1 hour,https://www.udemy.com/learn-javascript-in-1-hour-and-create-a-game-in-javascript/,95,2086,56,22,All Levels,0.99,1,2016-12-12T16:52:38Z,Subject: Web Development
617158,Unit Testing AngularJS: Build Bugfree Apps That Always Work!,https://www.udemy.com/unit-testing-angularjs/,25,2083,213,23,All Levels,0.99,2.5,2016-01-24T21:47:20Z,Subject: Web Development
800148,Become a Rockstar Web Developer - Learn By Coding,https://www.udemy.com/become-rockstar-php-developer/,200,2076,125,56,Intermediate Level,0.99,11,2016-03-22T16:51:16Z,Subject: Web Development
1121580,WordPress Blog : Create a WordPress Website for Beginners,https://www.udemy.com/wordpress-website-for-beginners/,20,2076,8,20,Beginner Level,0.99,2,2017-02-26T18:29:53Z,Subject: Web Development
1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,https://www.udemy.com/javascript-tutorial-for-beginners/,20,2074,14,22,All Levels,0.99,1.5,2017-03-08T00:24:44Z,Subject: Web Development
228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3!,https://www.udemy.com/psd-to-html5css3-using-twitter-bootstrap-3/,95,2073,24,16,Beginner Level,0.99,2,2015-02-25T21:35:25Z,Subject: Web Development
624578,Javascript for beginners,https://www.udemy.com/java-script-quick-beginner-introduction/,75,2071,57,14,All Levels,0.99,1.5,2015-10-01T17:14:38Z,Subject: Web Development
1145206,Develop Competitive Plugins for WordPress and WooCommerce,https://www.udemy.com/develop-competitive-plugins-for-wordpress-and-woocommerce/,150,2063,18,12,Intermediate Level,0.99,1,2017-03-30T03:10:37Z,Subject: Web Development
954036,JSON :basics for beginners,https://www.udemy.com/learn-json/,45,2052,18,8,Beginner Level,0.99,0.55,2016-09-09T16:42:59Z,Subject: Web Development
45941,The CSS and CSS3 Crash Course,https://www.udemy.com/the-css-and-css3-crash-course/,150,2051,99,76,Beginner Level,0.99,13,2013-03-15T16:13:42Z,Subject: Web Development
709180,Twitter Integration customize Tweets with developer API,https://www.udemy.com/twitter-integration-customize-tweets-with-developer-api/,115,2039,7,19,All Levels,0.99,1,2015-12-29T18:12:34Z,Subject: Web Development
823236,Practical Guide to Web Development,https://www.udemy.com/designers-guide-to-web-development/,20,2025,16,38,All Levels,0.99,2,2016-05-02T20:56:01Z,Subject: Web Development
578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,https://www.udemy.com/learn-wordpress-from-scratch-and-create-websites/,75,2023,8,25,All Levels,0.99,2,2015-08-13T21:02:21Z,Subject: Web Development
854756,Learn Drupal 8 - With a Live Project,https://www.udemy.com/learn-drupal-8-with-a-live-project/,55,2012,15,59,Beginner Level,0.99,3.5,2017-03-17T00:11:02Z,Subject: Web Development
758208,HTML 5 and CSS 3 - tricks and workarounds,https://www.udemy.com/html5-css3-tricks-and-workarounds/,80,2007,10,113,All Levels,0.99,5.5,2016-02-18T00:21:26Z,Subject: Web Development
447136,Mastering the Google Chrome Developer Tools,https://www.udemy.com/mastering-chrome-developer-tools/,20,2002,41,31,Intermediate Level,0.99,0.6666666667,2015-04-21T16:45:07Z,Subject: Web Development
997964,"Build An Online Bank With Java, Angular 2, Spring and More",https://www.udemy.com/build-an-online-bank-with-java-angular-2-spring-and-more/,195,1995,286,45,Intermediate Level,0.99,6.5,2016-11-01T15:42:30Z,Subject: Web Development
647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,55,1993,55,26,Beginner Level,0.99,4,2016-06-06T15:29:42Z,Subject: Web Development
405840,Regular Expressions for Beginners - Universal,https://www.udemy.com/regular-expressions-for-beginners-universal/,100,1975,141,36,All Levels,0.86,3,2017-01-20T00:54:56Z,Subject: Web Development
1004134,Angular 2 + Rails 5 Bootcamp,https://www.udemy.com/angular-on-rails-course/,150,1967,372,60,All Levels,0.42,9,2016-11-15T19:00:50Z,Subject: Web Development
965870,Angular and Firebase - Build a Web App with Typescript,https://www.udemy.com/angular-firebase-application/,150,1966,359,65,All Levels,0.13,5,2016-09-27T21:46:03Z,Subject: Web Development
955194,Coding Made Easy: A Beginners Guide To JavaScript,https://www.udemy.com/coding-made-easy-a-beginners-guide-to-javascript/,40,1950,33,16,All Levels,0.9,1,2016-09-18T21:58:41Z,Subject: Web Development
606756,Projects in ExpressJS - Learn ExpressJs building 10 projects,https://www.udemy.com/projects-in-expressjs-learn-expressjs-building-10-projects/,50,1949,149,102,All Levels,0.13,15.5,2015-09-15T00:07:28Z,Subject: Web Development
590406,Learn ReactJS: Code Like A Facebook Developer,https://www.udemy.com/learn-react-js/,20,1948,72,45,All Levels,0.47,5,2015-08-24T20:31:54Z,Subject: Web Development
688872,XML For Absolute Beginners: Learn to create your own tags,https://www.udemy.com/xml-for-absolute-beginners-learn-to-create-your-own-tags/,75,1945,58,10,All Levels,0.8,1,2015-12-17T17:27:32Z,Subject: Web Development
1079078,Drupal 8 Site Building,https://www.udemy.com/drupal-8-site-building/,0,1942,23,48,Beginner Level,0.24,4.5,2017-05-02T05:15:52Z,Subject: Web Development
177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,50,1936,88,53,Beginner Level,0.89,5,2014-03-07T19:09:28Z,Subject: Web Development
1198704,How to become an App Developer,https://www.udemy.com/how-to-become-an-app-developer/,200,1935,17,10,Intermediate Level,0.87,1,2017-05-19T21:39:35Z,Subject: Web Development
563020,Learn to build 20 websites and build 14 iOS9 apps with swift,https://www.udemy.com/learn-to-build-20-websites-and-build-14-ios9-apps-with-swift/,40,1926,9,458,All Levels,0.66,22.5,2015-07-24T21:45:40Z,Subject: Web Development
1134330,Master Regular Expressions from scratch - All languages,https://www.udemy.com/master-regular-expressions-from-scratch/,70,1925,27,38,Beginner Level,0.47,2,2017-04-27T20:25:25Z,Subject: Web Development
1051672,Learn PHP from scratch!!,https://www.udemy.com/learn-php-from-scratch-by-niveditajain/,25,1908,12,17,All Levels,0.8,1.5,2017-04-28T13:57:56Z,Subject: Web Development
406820,RESTful API with Laravel,https://www.udemy.com/laravel-5-php-framework-agile-and-practical-php-restful-api/,45,1905,228,57,All Levels,0.34,6,2015-02-05T07:42:56Z,Subject: Web Development
442504,Build an HTML5 and CSS3 Website in 35 Minutes,https://www.udemy.com/build-an-html5-and-css3-website-in-35-minutes/,20,1904,25,17,Beginner Level,0.89,0.7,2015-03-10T21:52:42Z,Subject: Web Development
941998,"Master Electron: Desktop Apps using HTML, JavaScript & CSS",https://www.udemy.com/master-electron/,165,1902,224,47,Intermediate Level,0.13,5.5,2017-03-21T23:58:01Z,Subject: Web Development
1011550,Build Sign Up and Login Forms With Bootstrap Modal,https://www.udemy.com/build-sign-up-and-login-forms-with-bootstrap-modal/,20,1898,19,31,Intermediate Level,0.19,4,2016-11-17T18:55:02Z,Subject: Web Development
911712,Wordpress Site Migration,https://www.udemy.com/wordpress-site-migration-tutorial/,20,1894,40,35,Beginner Level,0.14,1.5,2016-07-28T02:38:31Z,Subject: Web Development
861528,PHP Security,https://www.udemy.com/php-security/,50,1892,147,24,All Levels,0.06,2.5,2016-06-15T20:46:15Z,Subject: Web Development
745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,https://www.udemy.com/csscasts-css-libraries-plugins-tips-tricks-for-developers/,200,1874,40,224,Beginner Level,0.89,44.5,2016-03-16T21:09:10Z,Subject: Web Development
859936,WordPress Academy: Learn WordPress step by step,https://www.udemy.com/wordpress-academy-course/,150,1873,360,79,Intermediate Level,0.47,7.5,2016-07-12T23:10:02Z,Subject: Web Development
807874,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/real-world-real-time-modern-javascript/,50,1871,154,60,All Levels,0.67,13.5,2016-03-30T21:15:15Z,Subject: Web Development
937586,"Ruby on Rails 5 - BDD, RSpec and Capybara",https://www.udemy.com/ruby-rails-5-bdd-rspec-capybara/,200,1870,193,145,Beginner Level,0.9,14.5,2016-10-28T00:17:36Z,Subject: Web Development
130694,Web Hosting Fundamentals,https://www.udemy.com/web-hosting-fundamentals/,20,1867,19,8,All Levels,0.78,0.6166666667,2013-12-08T07:15:28Z,Subject: Web Development
997916,Amazon Alexa Development: From Beginner to Intermediate,https://www.udemy.com/amazon-alexa-development-from-beginner-to-intermediate/,140,1858,110,52,All Levels,0.3,2.5,2016-12-03T20:51:00Z,Subject: Web Development
524248,How to Create a Social Network For a Niche-Related Community,https://www.udemy.com/how-to-create-a-social-network/,100,1853,34,39,Beginner Level,0.24,2,2015-07-12T22:55:57Z,Subject: Web Development
904076,"Learn Rails: Quickly Code, Style and Launch 4 Web Apps",https://www.udemy.com/learn-rails/,200,1849,21,83,All Levels,0.89,3,2016-08-23T20:46:39Z,Subject: Web Development
343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,55,1849,29,24,All Levels,0.89,3,2014-12-20T00:21:05Z,Subject: Web Development
882128,The Complete JavaScript Bootcamp,https://www.udemy.com/the-complete-javascript-bootcamp/,195,1839,91,47,All Levels,0.6,5,2016-06-20T16:56:06Z,Subject: Web Development
945336,Javascript Intermediate level 1 - Mastering the DOM,https://www.udemy.com/javascript-intermediate-mastering-the-dom/,100,1838,169,31,All Levels,0.36,3,2016-08-30T19:52:11Z,Subject: Web Development
261148,create a search engine for your website!,https://www.udemy.com/create-a-simple-php-mysql-search-engine/,20,1832,6,12,All Levels,0.17,1.5,2014-07-17T18:28:04Z,Subject: Web Development
1128050,"Server API Development in Swift, Kitura, & Bluemix",https://www.udemy.com/swift-kitura/,200,1827,129,66,Beginner Level,0.55,20.5,2017-03-08T23:09:32Z,Subject: Web Development
1013314,PHP For Beginners : Learn PHP From Scratch!,https://www.udemy.com/php-fundamentals-course/,100,1825,17,58,All Levels,0.99,3.5,2016-11-18T21:16:33Z,Subject: Web Development
1172740,Learn how to use Javascript Components with PHP and Symfony,https://www.udemy.com/learn-how-to-use-javascript-components-with-php-and-symfony/,90,1822,4,25,All Levels,0.11,2,2017-06-05T17:43:55Z,Subject: Web Development
530092,Mastering CSS,https://www.udemy.com/mastering-css/,95,1815,249,42,Beginner Level,0.75,5,2015-06-17T21:54:47Z,Subject: Web Development
833182,JQuery DOM and Ajax Concept Explained for Beginners,https://www.udemy.com/jquery-dom-and-ajax-concept-explained-for-beginners/,35,1812,112,7,All Levels,1,0.6166666667,2016-04-27T15:26:57Z,Subject: Web Development
446736,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,https://www.udemy.com/amazon-s3-mastery/,95,1811,118,36,Intermediate Level,0.24,3.5,2015-03-18T21:27:54Z,Subject: Web Development
1256136,Angular 4 Development Decoded,https://www.udemy.com/marutiangular4/,20,1802,13,8,All Levels,0.79,1,2017-06-21T16:37:46Z,Subject: Web Development
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,https://www.udemy.com/how-to-build-a-facebook-messenger-chat-bot-from-scratch/,120,1798,20,24,All Levels,0.15,1.5,2017-05-11T16:53:50Z,Subject: Web Development
400280,WordPress : An Overview,https://www.udemy.com/what-is-wordpress/,45,1783,16,15,All Levels,0.71,0.6,2015-02-02T04:48:51Z,Subject: Web Development
413494,Getting Started with LESS - Beginner Crash Course,https://www.udemy.com/getting-started-with-less-beginner-crash-course/,25,1780,69,21,Intermediate Level,0.83,1.5,2015-02-12T22:26:09Z,Subject: Web Development
669346,Self Advertise Using PowerPoint Twitter and Facebook on ios,https://www.udemy.com/the-basic-roadmap-to-power-point-advertising-for-mac/,20,1780,15,6,Beginner Level,0.7,0.6,2015-11-17T00:55:11Z,Subject: Web Development
212394,Introduction to Node.js Development,https://www.udemy.com/refactoru-intro-nodejs/,55,1779,48,16,All Levels,0.18,1,2014-08-28T03:28:55Z,Subject: Web Development
981600,HTML and CSS BootCamp for Beginners,https://www.udemy.com/html-and-css-bootcamp-for-beginners/,30,1777,35,48,All Levels,0.72,6.5,2017-01-20T22:20:41Z,Subject: Web Development
651032,Wordpress - Create an Outstanding Website in 2 hours,https://www.udemy.com/wordpress-business-website/,30,1772,13,48,Beginner Level,0.76,2.5,2015-10-28T22:45:22Z,Subject: Web Development
710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,20,1769,49,7,Beginner Level,0.78,0.5833333333,2015-12-30T20:13:46Z,Subject: Web Development
420982,Learning 200 jQuery Functions with 800 Examples,https://www.udemy.com/jquery-foundation/,195,1766,38,118,All Levels,0.78,18.5,2015-02-24T22:57:40Z,Subject: Web Development
902748,Introduction To Data Analytics Using Microsoft Power BI,https://www.udemy.com/data-analytics-powerbi/,45,1764,33,16,Beginner Level,0.78,1.5,2016-07-13T17:36:30Z,Subject: Web Development
270808,Projects in Django and Python,https://www.udemy.com/projects-in-django-and-python/,60,1764,53,28,All Levels,0.78,6.5,2014-10-21T07:58:07Z,Subject: Web Development
1121696,Google Blogger : How to Create a Blog,https://www.udemy.com/google-blogger-how-to-create-a-blog/,20,1763,17,30,Beginner Level,0.78,2,2017-02-24T17:28:52Z,Subject: Web Development
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,https://www.udemy.com/advanced-javascript-with-backbonejs-and-bootstrap-css/,25,1758,37,16,Intermediate Level,0.78,3.5,2012-05-21T18:22:09Z,Subject: Web Development
933110,Develop a Professional OnePage WordPress site With No Coding,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,20,1747,13,13,All Levels,0.78,1.5,2016-08-29T16:47:15Z,Subject: Web Development
1169378,Build a complete Fiverr clone with Node + Algolia + Paypal,https://www.udemy.com/web-developer-build-fiverr-twitter-and-mvp-with-nodejs/,30,1741,26,87,All Levels,0.78,9,2017-05-20T05:38:42Z,Subject: Web Development
863954,Angular 2 From The Ground Up,https://www.udemy.com/angular-2-from-the-ground-up/,30,1737,471,87,Beginner Level,0.78,11.5,2016-06-02T17:52:17Z,Subject: Web Development
340362,Learn Ruby on Rails By Building Projects,https://www.udemy.com/learn-ruby-on-rails-building-projects/,60,1736,79,47,Beginner Level,0.78,13,2014-11-12T09:33:28Z,Subject: Web Development
937134,Javascript Intermediate level 3 - JSON,https://www.udemy.com/javascript-intermediate-json-course/,100,1735,76,25,Beginner Level,0.78,2.5,2016-08-30T17:48:52Z,Subject: Web Development
929260,Learn SASS: from beginner to expert,https://www.udemy.com/learn-sass-from-beginner-to-expert/,20,1734,9,13,Beginner Level,0.78,1,2016-09-14T17:34:55Z,Subject: Web Development
1210098,HTML5 and CSS for Beginner To Expert,https://www.udemy.com/html5-and-css-for-beginner-to-expert/,20,1732,15,48,Intermediate Level,0.78,4.5,2017-06-06T22:27:23Z,Subject: Web Development
671960,Angular 2 Jump Start With Typescript,https://www.udemy.com/angular-2-jump-start-with-typescript/,20,1731,90,74,All Levels,0.96,4,2015-12-08T14:37:37Z,Subject: Web Development
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",https://www.udemy.com/learn-by-example-html-css-javascript/,50,1724,72,94,All Levels,0.72,13,2016-02-29T23:04:14Z,Subject: Web Development
947116,Learn PHP Object Oriented Features with Simple Examples,https://www.udemy.com/learn-php-object-oriented-features-with-simple-examples/,20,1723,28,7,Beginner Level,0.76,1,2016-10-05T13:47:13Z,Subject: Web Development
764042,ReactJS and Flux: Learn By Building 10 Projects,https://www.udemy.com/reactjs-and-flux-learn-by-building-10-projects/,60,1723,258,60,All Levels,0.58,11,2016-02-18T18:18:12Z,Subject: Web Development
585496,Ultimate AngularJS: Build a Real-World App from Scratch,https://www.udemy.com/ultimate-angularjs-course/,100,1712,438,49,All Levels,0.2,5.5,2016-02-08T23:41:51Z,Subject: Web Development
895040,Build WordPress Plugin to extend Beaver Builder,https://www.udemy.com/build-wordpress-plugin-to-extend-beaver-builder/,50,1705,26,17,All Levels,0.88,2,2016-07-04T23:13:45Z,Subject: Web Development
1022582,The Ultimate Vue JS 2 Developers Course,https://www.udemy.com/vuejs-2-essentials/,195,1703,292,178,Beginner Level,0.24,13,2016-12-16T14:59:21Z,Subject: Web Development
688874,JSON For Beginners: A Very Basic Introduction,https://www.udemy.com/json-for-beginners-a-very-basic-introduction/,65,1703,27,8,All Levels,0.14,1,2016-01-18T23:06:45Z,Subject: Web Development
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,https://www.udemy.com/php-mvc-from-scratch/,70,1703,435,65,All Levels,0.62,3,2016-02-04T22:36:17Z,Subject: Web Development
958132,Learn By Example: jQuery,https://www.udemy.com/learn-by-example-jquery/,50,1702,49,78,All Levels,0.59,7,2016-09-19T21:27:18Z,Subject: Web Development
384318,WordPress for Beginners - Build Your First Website in 2017,https://www.udemy.com/from-novice-to-ninja-the-complete-wordpress-training-course/,100,1701,125,88,All Levels,0.2,7,2015-06-23T20:16:55Z,Subject: Web Development
722754,WordPress Development Crash Course: From Zero To Hero,https://www.udemy.com/wordpress-development-crash-course/,60,1699,8,22,Intermediate Level,0.24,2,2016-02-01T22:07:26Z,Subject: Web Development
903140,The Complete hapiJS Course - Go From Beginner To Advanced!,https://www.udemy.com/hapijs-course/,195,1697,64,54,All Levels,0.64,6,2016-07-13T15:30:53Z,Subject: Web Development
897146,"Become a Full Stack Developer with Spring, AWS and Stripe",https://www.udemy.com/become-a-full-stack-developer-with-spring-aws-and-stripe/,75,1696,193,60,Intermediate Level,0.47,10,2016-07-08T15:47:58Z,Subject: Web Development
137650,Web Application Development - Learn by Building 3 Web Apps,https://www.udemy.com/build-3-web-applications-in-90-minutes/,30,1688,16,29,Beginner Level,0.73,1.5,2014-06-23T08:06:43Z,Subject: Web Development
842058,Build A Web App With Spring Framework and Angular 2,https://www.udemy.com/build-a-web-app-with-spring-boot-and-angular-2/,145,1683,340,48,All Levels,0.1,8,2016-05-08T18:47:05Z,Subject: Web Development
749560,HTML5 CSS3 JQUERY Single Page Website Project from Scratch,https://www.udemy.com/html5-css3-jquery-single-page-website-project-from-scratch/,120,1678,34,32,All Levels,0.28,2.5,2016-02-03T19:22:22Z,Subject: Web Development
1198654,How to set up a Web Server From Scratch to One Fully Managed,https://www.udemy.com/how-to-setup-a-web-server/,200,1673,31,24,All Levels,0.36,3,2017-05-09T14:39:56Z,Subject: Web Development
41356,Create a Responsive Business Website with WordPress,https://www.udemy.com/creating-a-business-website-with-a-responsive-design/,95,1659,73,38,Intermediate Level,0.66,5.5,2013-03-25T01:44:54Z,Subject: Web Development
711592,Using Modern JavaScript Today,https://www.udemy.com/using-modern-javascript/,50,1658,185,68,All Levels,0.08,16.5,2016-01-01T18:34:53Z,Subject: Web Development
602702,Wordpress for beginners :Build Websites Fast without Coding,https://www.udemy.com/wordpress-create-websites-fast-wo-coding-and-make-money/,50,1658,72,68,All Levels,0.76,5,2015-09-08T19:33:25Z,Subject: Web Development
589342,Learn HTML - The programming language to build a webpage!,https://www.udemy.com/takethefirststep/,25,1655,39,19,All Levels,0.96,1,2016-01-17T18:25:23Z,Subject: Web Development
568524,WordPress Plugins Treasure Chest,https://www.udemy.com/best-wordpress-plugins-treasure-chest/,25,1655,10,44,All Levels,0.5,3,2015-08-06T21:01:21Z,Subject: Web Development
838418,PHP Date and Time Course by Edwin Diaz,https://www.udemy.com/crash-course-learn-to-create-date-and-time-in-php-easily/,40,1653,53,14,All Levels,0.32,1.5,2016-05-03T21:00:53Z,Subject: Web Development
