DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TKM: Turkmenistan,CME_MRY0: Infant mortality rate,_T: Total,2020,36.1037986316398,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.8293830161909,51.2547219187965,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUV: Tuvalu,CME_MRY0: Infant mortality rate,_T: Total,2020,18.7437200173136,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.9799544865393,30.1567082237849,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UGA: Uganda,CME_MRY0: Infant mortality rate,_T: Total,2020,31.8633268857239,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.3223588203236,41.5213615696056,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UKR: Ukraine,CME_MRY0: Infant mortality rate,_T: Total,2020,6.94301347490586,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.59361053157434,7.3209143637908,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARE: United Arab Emirates,CME_MRY0: Infant mortality rate,_T: Total,2020,5.62012001792526,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.95439575589847,6.40416837335438,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GBR: United Kingdom,CME_MRY0: Infant mortality rate,_T: Total,2020,3.62206578941821,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.34002562833566,3.92754489737379,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TZA: United Republic of Tanzania,CME_MRY0: Infant mortality rate,_T: Total,2020,34.7178954503687,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.2475935596745,45.9984086474175,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,USA: United States,CME_MRY0: Infant mortality rate,_T: Total,2020,5.44206182578524,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.21988010990722,5.66213537526992,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,URY: Uruguay,CME_MRY0: Infant mortality rate,_T: Total,2020,5.3158806655795,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.94753589366361,5.70009593069256,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UZB: Uzbekistan,CME_MRY0: Infant mortality rate,_T: Total,2020,12.4589005949227,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.1190500670317,14.2968165645634,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Uzbekistan are from the vital registration system with a rate of 6, 9 and 12 deaths per 1,000 live births, respectively, in the year 2020.",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,VUT: Vanuatu,CME_MRY0: Infant mortality rate,_T: Total,2020,21.0687954499524,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.232395473498,34.5786841871822,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,VEN: Venezuela (Bolivarian Republic of),CME_MRY0: Infant mortality rate,_T: Total,2020,21.0552085223748,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.471136559934,26.7395445900382,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,VNM: Viet Nam,CME_MRY0: Infant mortality rate,_T: Total,2020,16.7044943509507,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.6534754824247,18.9871988290033,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,YEM: Yemen,CME_MRY0: Infant mortality rate,_T: Total,2020,45.7082195030246,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.9705537453584,81.0933377168244,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZMB: Zambia,CME_MRY0: Infant mortality rate,_T: Total,2020,41.6641716293104,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,32.9499887867634,53.5609509113591,,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Zambia are from the 2018 Zambia Demographic and Health Survey (2018 ZDHS) with a rate of 27, 42 and 61 deaths per 1,000 live births, respectively, in the 5-year period before the survey.",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZWE: Zimbabwe,CME_MRY0: Infant mortality rate,_T: Total,2020,37.9289579738617,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.0130202833247,49.7397584831169,,,,UN_IGME,,,,,,_T: Total
