,price,space,room,bedroom,furniture,latitude,longitude
13831,194400,59.0,3,2,1,41.7230304,44.7080114
13832,204300,57.0,2,1,1,41.7236415,44.7619559
13833,823800,200.0,5,4,0,41.7098004,44.7848337
13834,543700,140.0,4,3,0,41.725203,44.7425619
13838,214200,78.0,3,2,0,41.738008591314,44.757176501811
13839,204300,62.0,2,1,0,41.7252726,44.7171083
13840,102100,34.0,1,1,0,41.7206004,44.7232035
13841,171300,83.0,3,2,0,41.7903068,44.7593516
13843,840300,154.0,4,3,0,41.7087786,44.7646793
13844,263600,65.0,2,1,0,41.7092828,44.7777679
13845,527200,155.0,4,3,0,41.7022129,44.7856469
13846,543700,100.0,3,2,1,41.7093734,44.7698209
13847,197700,60.0,2,1,0,41.7266037,44.729069
13848,322900,95.0,3,2,0,41.73188365,44.836876299366
13849,774300,150.0,4,2,0,41.7093734,44.7698209
13851,237200,100.0,4,3,0,41.711940581849,44.797364794784
13852,157800,75.3,3,2,0,41.7058381,44.8528927
13854,171300,73.0,2,1,0,41.7223071,44.7263926
13855,428400,120.0,3,2,0,41.73188365,44.836876299366
13856,128500,45.0,3,2,1,41.6988174,44.8818285
13857,102100,44.0,2,1,0,41.7006443,44.93829711282
13860,142300,48.0,2,2,0,41.7199738,44.7956543
13861,115300,70.0,3,0,0,41.6988174,44.8818285
13863,168700,70.0,2,1,0,41.7266037,44.729069
13864,174000,61.0,3,2,1,41.8040628,44.815517
13865,181200,58.0,2,1,0,41.7331648,44.7411031
13867,194400,61.0,2,1,1,41.7254822,44.7692001
13868,186200,65.0,2,1,0,41.7206103,44.7106871
13869,138400,50.0,2,1,1,41.718769,44.7069129
13874,214200,84.0,4,3,0,41.7216311,44.8019524
13875,217500,78.0,3,2,1,41.7084811,44.7787546
13877,197700,63.0,2,1,1,41.7260891,44.7744363
13879,187800,91.0,3,2,1,41.7034618,44.8498781
13880,168100,68.0,3,2,1,41.680182902599,44.872022756618
13882,174600,87.0,3,2,0,41.73372425,44.763973628775
13883,227400,54.0,2,1,1,41.7064012,44.7761556
13884,339400,105.0,3,2,0,41.7224121,44.7720785
13885,346000,97.0,3,2,0,41.7245209,44.7537885
13886,527200,140.0,3,2,1,41.73188365,44.836876299366
13887,164800,72.0,3,2,0,41.6893637,44.8436148
13888,138400,70.0,3,2,0,41.7936113,44.7646308
13889,102100,76.0,3,2,0,41.7753895,44.8118287
13890,90600,36.0,2,1,0,41.7757895,44.7950346
13891,187800,70.0,3,2,1,41.7039715,44.803529
13896,161500,54.0,2,1,1,41.7679459,44.7677435
13897,177900,88.0,3,2,0,41.732042905182,44.756792154504
13898,280100,100.0,3,2,0,41.7374719,44.7527055
13899,126900,78.1,3,2,0,41.696096,44.860788
13900,105400,60.0,2,1,1,41.7034618,44.8498781
13901,280100,100.0,4,3,0,41.7141895,44.7499715
13903,57700,17.0,1,1,0,41.73188365,44.836876299366
13905,118600,90.0,3,2,1,41.7109605,44.800562
13906,98200,42.0,2,1,0,41.7034618,44.8498781
13907,257000,80.0,3,2,0,41.725054,44.7545015
13909,309700,113.0,4,3,0,41.7559642,44.767941
13910,151600,81.69,2,1,1,41.7927141,44.7611428
13911,214200,70.0,4,3,1,41.7245209,44.7537885
13913,346000,136.0,4,3,0,41.7181662,44.7807554
13914,260300,72.0,2,1,1,41.7141725,44.7596077
13916,166400,56.0,2,1,0,41.7276747,44.7469091
13917,100500,36.0,1,1,0,41.7224121,44.7720785
13918,257000,86.0,2,1,1,41.7217547,44.720354
13919,182900,69.0,2,1,0,41.725054,44.7545015
13920,346000,132.0,4,2,0,41.7224121,44.7720785
13921,197700,45.0,2,1,1,41.7206103,44.7106871
13922,169700,68.0,2,1,1,41.7292617,44.7634137
13923,411900,187.0,5,4,0,41.7874621,44.749969
13924,458000,165.0,5,4,0,41.73188365,44.836876299366
13925,454000,103.0,2,1,1,41.6964053,44.7938526
13928,82400,40.0,2,1,0,41.7159221,44.7765066
13929,181200,58.0,2,1,0,41.7166803,44.7746214
13930,141700,69.0,3,2,0,41.7903068,44.7593516
13931,204200,77.0,2,0,0,41.6828831,44.8238154
13933,329500,93.0,3,2,1,41.7109605,44.800562
13934,174600,63.0,3,2,0,41.7684842,44.740631616053
13935,280100,115.0,4,3,1,41.7166803,44.7746214
13937,329500,132.0,4,3,1,41.7314132,44.7782974
13938,329500,127.0,4,3,0,41.7232461,44.7619571
13939,138400,63.0,3,0,0,41.7037033,44.7724816
13940,296600,80.0,3,1,1,41.7109605,44.800562
13941,150900,54.0,4,3,1,41.7034618,44.8498781
13942,296600,80.0,3,2,0,41.7141725,44.7596077
13943,392100,44.0,2,1,1,41.7081011,44.7696196
13944,52000,25.0,1,1,0,41.723385220255,44.753711066996
13945,477800,105.0,4,2,0,41.7077917,44.7645692
13946,148300,60.0,2,1,1,41.7595839,44.774485474685
13949,144700,45.0,2,1,0,41.725203,44.7425619
13950,280100,77.0,3,2,1,41.707897,44.731694452423
13953,313000,148.0,5,3,1,41.7295378,44.7894542
13954,138000,67.0,3,0,0,41.718592,44.7376328
13955,280100,105.0,4,3,1,41.7203177,44.7738878
13956,135100,60.0,3,2,0,41.7902207,44.7587974
13957,174600,67.0,2,1,1,41.7206004,44.7232035
13958,106000,31.0,2,1,0,41.7265016,44.741744996586
13959,105400,60.0,2,1,1,41.7033482,44.8068014
13960,120000,43.0,2,1,0,41.73188365,44.836876299366
13961,131000,50.0,2,1,0,41.7641407,44.777614297418
13963,245000,106.0,3,2,0,41.73188365,44.836876299366
13965,88000,53.0,3,0,0,41.669301,44.9031965
13966,809500,142.0,4,0,0,41.6905169,44.7980186
13967,107600,29.0,2,1,1,41.7076296,44.85112081191
13969,280100,80.0,3,2,1,41.7245209,44.7537885
13971,1186200,165.0,5,4,0,41.6964053,44.7938526
13973,741400,130.0,3,2,1,41.7081011,44.7696196
13974,593100,147.0,4,2,0,41.6964053,44.7938526
13975,128500,60.0,3,2,0,41.7799987,44.7598596
13976,168400,71.0,3,2,0,41.7547729,44.7642352
13979,823800,70.0,2,1,0,41.7081011,44.7696196
13980,369100,96.0,3,2,0,41.7245209,44.7537885
13981,237200,75.0,3,2,0,41.73188365,44.836876299366
13982,346000,115.0,3,2,0,41.71803,44.7757369
13983,494300,114.0,3,2,0,41.713644,44.7916829
13984,145000,47.0,2,1,1,41.725203,44.7425619
13989,135100,48.0,2,1,0,41.7936113,44.7646308
13991,169700,70.0,2,1,0,41.73188365,44.836876299366
13992,164800,80.0,3,2,0,41.7280526,44.7893723
13995,235600,132.0,3,2,1,41.7245209,44.7537885
13996,237200,75.0,2,1,0,41.6866598,44.8379845
13997,181200,50.0,2,1,1,41.71864115,44.765032008543
13999,230700,75.0,3,2,1,41.725203,44.7425619
14001,362500,120.0,3,2,1,41.7364242,44.7822534
14002,148300,74.0,4,3,0,41.7006443,44.93829711282
14005,313000,95.0,3,2,0,41.70909330192649,44.83310153724915
14006,171300,70.0,3,2,0,41.7554926,44.766335
14008,207600,54.0,2,1,0,41.7260891,44.7744363
14010,207600,89.0,3,2,1,41.7794132,44.7467605
14014,118600,35.0,1,1,1,41.6828831,44.8238154
14015,257000,98.0,4,2,0,41.74434,44.7742761
14018,207600,75.0,3,2,0,41.7235905,44.7484301
14019,128500,50.0,2,1,1,41.6883397,44.8325599
14020,339400,83.0,3,2,0,41.6925166,44.7994683
14022,187800,80.0,3,2,0,,
14028,385500,130.0,3,2,0,41.716068,44.7854635
14035,158200,48.0,2,1,1,41.7172959,44.7752025
14036,273500,58.0,2,1,1,41.7093734,44.7698209
14043,191100,52.0,2,1,1,41.72301095,44.757250550764
14045,217500,80.0,3,2,1,41.726067,44.7349385
14047,192800,73.0,3,2,0,41.7013668,44.7687247
14050,135100,65.0,3,2,0,41.7774261,44.750852
14053,125200,76.0,3,2,0,41.697287321592,44.883003153437
14054,49400,33.0,1,1,0,41.700638870922,44.869192901127
14055,237200,64.0,3,2,1,41.7245209,44.7537885
14068,197700,120.0,4,3,0,41.73242325,44.72093927492
14069,148300,50.0,2,1,1,41.7335333,44.798583
14073,253700,110.0,4,3,0,41.7364242,44.7822534
14074,131800,50.0,2,1,0,41.731402871337934,44.73352293471885
14075,92600,53.0,2,1,0,41.697287321592,44.883003153437
14076,161500,45.0,2,1,0,41.7245209,44.7537885
14078,125200,43.0,2,1,0,41.7260891,44.7744363
14079,207600,110.0,4,3,0,41.73188365,44.836876299366
14087,121900,75.0,3,2,0,41.7844893,44.8091614
14088,187800,70.0,3,2,0,,
14089,230700,120.0,4,3,0,41.7178026,44.7649506
14091,148300,53.0,2,1,0,41.6856606,44.8317811
14092,416500,160.0,4,3,1,41.7205546,44.7676099
14094,125200,51.0,2,1,0,41.6828831,44.8238154
14100,95600,53.0,3,2,0,41.712145833215,44.877193642862
14102,111400,41.0,2,1,1,41.7874621,44.749969
14104,65900,50.0,1,1,0,41.688390797589,44.883605557186
14107,240500,80.0,3,2,1,41.6828831,44.8238154
14111,174600,105.0,4,3,0,41.80050295,44.830899413631
14113,133500,53.0,2,1,0,41.793388,44.8120996
14114,102100,50.0,2,1,1,41.7419222,44.8024351
14116,145000,85.0,3,2,0,41.7250224,44.726773319483
14119,125500,42.0,2,1,1,41.7333172,44.762707
14122,169700,70.0,3,2,1,41.736999868732,44.778975866492
14123,197700,61.5,2,1,1,41.8040628,44.815517
14126,187800,68.8,3,2,0,41.7854493,44.824828
14127,177600,86.0,4,3,0,41.7903068,44.7593516
14128,294900,106.0,4,3,1,41.73188365,44.836876299366
14129,280100,103.0,3,2,0,41.7266037,44.729069
14130,111200,75.0,4,2,1,41.6959075,44.856909063278
14131,98900,38.0,3,2,0,41.792278268567,44.739939355642
14132,108700,32.0,1,1,0,41.725203,44.7425619
14134,197700,87.2,3,2,0,41.7430202,44.789895
14135,164800,60.0,2,1,0,41.7245209,44.7537885
14138,238900,48.0,2,1,1,41.7198534,44.7780999
14139,306400,100.0,3,2,0,41.7077917,44.7645692
14140,214200,73.0,3,2,0,41.714955302736,44.77359740271
14141,329500,111.0,3,2,0,41.7128785,44.7500766
14142,191100,67.0,2,1,0,41.7341813,44.728036935007
14143,115300,52.0,2,1,0,41.7032135,44.8748997
14144,256900,80.0,3,2,0,41.707897,44.731694452423
14145,204300,74.0,3,2,0,41.6864362,44.82367
14147,280100,62.0,2,1,1,41.7245209,44.7537885
14148,214200,105.0,4,3,0,41.80422995,44.825043469487
14149,138400,45.0,1,1,1,41.792015820696,44.753694381287
14150,290000,85.0,3,2,0,41.7141725,44.7596077
14151,112000,57.0,2,1,0,41.7936113,44.7646308
14152,90100,53.0,2,1,0,41.784755045848,44.764909136789
14154,488000,122.0,3,2,0,41.711701353838,44.742729336276
14155,362500,93.0,3,2,1,41.6964053,44.7938526
14158,186200,80.0,3,2,0,41.7659669,44.7925615
14160,98900,52.0,3,2,1,41.7032135,44.8748997
14161,181200,150.0,5,3,0,41.7359111,44.8098442
14165,171300,55.0,3,2,0,,
14166,184500,70.0,3,2,0,41.7245209,44.7537885
14167,158200,98.0,2,1,0,41.7903068,44.7593516
14168,128500,42.0,2,1,1,41.8040628,44.815517
14169,421800,110.0,3,2,0,41.725203,44.7425619
14170,522600,122.0,3,2,0,41.7064012,44.7761556
14171,154900,51.0,2,1,1,41.73188365,44.836876299366
14175,160100,58.0,2,1,0,41.7013668,44.7687247
14176,220800,88.0,3,2,0,41.7181514,44.7747826
14177,265300,67.0,2,1,1,41.7103615,44.7284963
14178,113700,47.5,2,1,0,41.7903068,44.7593516
14179,207600,61.0,2,1,0,41.7191786,44.7804324
14181,70800,46.5,2,1,0,41.7826207,44.75237
14182,98900,66.5,3,2,0,41.7826207,44.75237
14185,161500,60.0,3,2,0,41.7935155,44.7377903
14186,184500,60.0,2,1,1,41.7206103,44.7106871
14189,306400,109.0,3,2,0,41.7206004,44.7232035
14191,118600,49.0,2,1,0,41.78805125,44.8268111593568
14192,191100,51.0,2,1,1,41.7312785,44.7300573
14194,352000,44.51,2,1,0,41.7093734,44.7698209
14198,237200,89.0,3,2,0,41.7954972,44.8190233
14199,115300,42.0,2,1,1,41.7286374,44.785686
14200,164800,87.0,3,2,1,41.7206004,44.7232035
14201,191100,60.0,3,2,0,41.7430202,44.789895
14206,145000,39.0,2,1,0,41.724619174142,44.750750045679
14207,131800,51.0,2,1,0,41.6755322,44.8389753
14208,138400,57.0,3,2,1,41.793388,44.8120996
14209,197700,69.0,2,1,0,41.7329497,44.7893339
14222,240500,79.0,3,2,0,41.7271321,44.7880765
14223,477800,170.0,4,3,0,41.7245209,44.7537885
14225,339400,110.0,3,2,1,41.707897,44.731694452423
14231,408600,50.0,2,1,1,41.6905169,44.7980186
14237,197700,48.0,2,1,1,41.7206103,44.7106871
14238,181200,70.0,3,2,0,41.7245209,44.7537885
14242,128500,59.0,2,1,0,41.7954972,44.8190233
14247,176300,87.0,3,2,0,41.734162,44.7646718
14248,176000,66.0,3,2,1,41.7903068,44.7593516
14252,241200,61.0,2,0,0,41.726399950235,44.769856125189
14253,247100,67.0,2,1,0,41.7056526,44.7804061
14260,584900,145.0,4,2,1,41.7141725,44.7596077
14270,148300,42.0,2,1,1,41.75459175,44.774178105362
14275,94900,57.9,2,1,0,41.7903068,44.7593516
14276,210900,98.0,4,3,0,41.7650026,44.771896051659
14284,257000,100.0,5,3,1,41.687647467265,44.692194952957
14288,214200,58.0,2,1,1,41.7245209,44.7537885
14292,250400,102.0,4,3,0,41.75837565,44.776713263065
14293,148300,40.0,2,1,1,41.7109605,44.800562
14294,270200,78.0,2,1,0,41.69230965,44.821541073305
14296,308100,100.0,3,2,0,41.711026684686,44.746518716779
14299,194400,100.0,3,2,0,41.7314132,44.7782974
14300,444800,75.0,3,2,1,41.7093734,44.7698209
14302,286700,98.0,3,2,1,41.7093734,44.7698209
14303,154900,48.0,2,1,1,41.6979254,44.7931413
14305,229800,84.7,3,2,0,41.7260323,44.7995087
14306,141700,57.0,3,2,0,41.7867178,44.7553294
14308,164800,42.0,2,1,1,41.7081011,44.7696196
14309,141700,76.0,3,2,0,41.7006443,44.93829711282
14310,194400,66.0,3,2,1,41.6761108,44.8481344
14311,138400,65.0,2,1,1,41.7541679,44.7694115
14318,491000,113.51,4,3,1,41.70703,44.7859759
14319,230700,130.0,4,2,1,41.768424994366,44.786976088396
14325,212200,56.0,2,2,1,41.719819565293,44.715638757538
14326,303100,80.41,3,2,0,41.722811,44.7509454
14327,273500,87.0,3,2,0,41.7223038,44.78088
14330,118600,63.2,3,2,0,41.7854493,44.824828
14331,1285100,230.0,5,4,1,41.6894847,44.7924223
14332,145000,40.0,2,1,1,41.7109605,44.800562
14333,154900,64.12,2,1,0,41.7157611,44.7750278
14334,115300,56.0,3,2,0,41.7891648,44.7414596
14335,424700,108.31,3,2,0,41.7081011,44.7696196
14336,201000,72.0,3,2,0,41.7903068,44.7593516
14337,448100,115.5,3,2,0,41.7092828,44.7777679
14338,224100,70.0,3,2,0,41.7271321,44.7880765
14339,290000,140.0,3,2,1,41.723004181228,44.745297610255
14340,95600,33.0,2,1,1,41.7240689,44.7299815
14341,546700,167.0,5,4,1,41.7048044638845,44.775508466644396
14342,123600,37.0,2,1,0,41.7224121,44.7720785
14344,164800,65.0,3,2,0,41.73490473704038,44.76233786290413
14345,201700,72.0,2,1,0,41.7687623,44.724123229951
14346,853400,177.0,4,2,1,41.7077917,44.7645692
14347,576600,121.0,3,2,1,41.70558605,44.723528901676
14348,242200,92.0,3,2,1,41.7013668,44.7687247
14349,257700,92.0,3,2,0,41.7687623,44.724123229951
14350,201700,72.0,2,1,0,41.7687623,44.724123229951
14351,171300,73.0,3,2,0,41.7245209,44.7537885
14352,443500,99.0,3,2,1,41.7091395,44.7616907
14354,672200,168.0,4,3,1,41.7077917,44.7645692
14356,107100,45.0,2,1,0,41.6959611,44.8756660517642
14357,100500,43.7,2,1,0,41.7034618,44.8498781
14358,121900,45.0,3,2,0,41.6937184,44.8705211
14359,308100,110.0,5,3,0,41.7277687,44.7510378
14363,151600,80.0,3,2,1,41.6937184,44.8705211
14364,382200,116.0,4,3,0,41.7260891,44.7744363
14366,280100,87.41,3,2,0,41.7245209,44.7537885
14369,444800,217.0,4,3,0,41.7245209,44.7537885
14370,560200,183.0,5,3,1,41.7097105,44.7822875
14371,463900,118.31,3,2,0,41.7081011,44.7696196
14372,115300,72.0,3,2,0,41.63325425,44.912230771428
14373,247100,84.0,3,2,0,41.7230304,44.7080114
14374,249300,89.0,3,2,0,41.7245209,44.7537885
14376,148300,53.0,2,1,0,41.6883397,44.8325599
14377,92300,33.0,2,1,1,41.725087527606,44.724831025977
14378,171300,67.0,3,2,0,41.6950867,44.8040121
14379,148300,53.0,2,1,0,41.6883397,44.8325599
14380,148300,55.0,2,1,0,41.7903068,44.7593516
14382,165200,59.0,2,1,0,41.7245209,44.7537885
14383,247100,110.0,3,2,1,41.7357001,44.77002
14385,49400,42.0,1,1,0,41.79729615,44.826263553422
14388,207600,69.0,3,2,1,41.6883397,44.8325599
14389,543700,186.0,5,4,0,41.7097105,44.7822875
14391,131800,40.0,2,1,0,41.6856606,44.8317811
14392,296600,78.0,3,2,0,41.691639,44.704517
14395,181200,80.0,3,2,0,41.7240689,44.7299815
14398,131800,50.0,2,1,0,41.7613081,44.789730120431
14400,224100,85.0,3,2,1,41.6883397,44.8325599
14402,125500,42.0,2,1,0,41.7340877,44.7624746
14404,161500,40.0,2,1,0,41.7357001,44.77002
14407,214200,65.0,2,1,1,41.6890885,44.836671
14408,158200,56.0,2,1,0,41.7554926,44.766335
14409,118600,67.0,2,1,0,41.6988174,44.8818285
14411,243800,108.0,4,3,0,41.7874621,44.749969
14412,151600,41.0,2,1,1,41.7357001,44.77002
14413,153200,44.0,2,1,0,41.73188365,44.836876299366
14415,191100,110.0,5,3,0,41.76071841946,44.788910263559
14416,191100,120.0,5,2,1,41.701884,44.8765768
14418,154900,51.0,2,1,1,41.6828831,44.8238154
14421,131800,87.0,3,2,1,41.73359825,44.726030411752
14422,280100,100.0,3,2,0,41.7687623,44.724123229951
14423,355700,127.0,4,3,0,41.7245209,44.7537885
14424,237200,95.0,4,2,0,41.73064,44.7631848
14425,164800,56.0,2,1,1,41.7494619,44.7808837
14426,204300,65.0,2,1,1,41.7364242,44.7822534
14427,194400,61.0,2,1,1,41.6828831,44.8238154
14428,362500,140.0,5,4,0,41.7206004,44.7232035
14429,204300,105.0,3,2,1,41.7355077,44.7785372
14430,214200,98.0,3,2,1,41.7364242,44.7822534
14431,161500,97.46,5,0,0,41.7782848,44.7983485
14432,220800,90.0,4,2,0,41.7364242,44.7822534
14433,121900,50.0,2,1,0,41.7903068,44.7593516
14434,237200,77.0,3,1,1,41.7206004,44.7232035
14435,194400,61.0,2,1,0,41.6828831,44.8238154
14437,280100,194.0,4,2,0,41.6828831,44.8238154
14438,141700,72.0,3,2,0,41.70693255,44.877083016785
14440,164800,114.8,5,4,0,41.7034618,44.8498781
14441,201000,72.5,3,2,1,41.6828831,44.8238154
14443,494300,107.0,4,2,1,41.6922643,44.7968981
14444,395400,125.0,5,3,1,41.7266037,44.729069
14445,191100,110.0,5,3,0,41.760487505001,44.788849952184
14447,164800,47.0,2,1,1,41.7206004,44.7232035
14450,164800,47.0,2,1,1,41.7245209,44.7537885
14451,131800,51.0,2,1,0,41.713292836871,44.8754810448
14453,273500,54.0,2,1,1,41.7105016,44.7259365
14454,856700,120.0,3,2,1,41.71114765,44.794782256515
14455,136800,106.42,3,1,0,41.718133172558,44.793180785987
14456,113700,65.0,2,1,0,41.7659669,44.7925615
14457,164800,68.0,3,1,0,41.73188365,44.836876299366
14458,411900,120.0,5,3,0,41.7030702,44.7845482
14459,108700,38.0,1,1,1,41.68523145,44.880167832716
14460,204300,74.0,3,2,0,41.69230965,44.821541073305
14462,120300,53.0,3,2,0,41.7006443,44.93829711282
14464,90800,53.0,1,0,0,41.736672623281,44.721953454037
14465,186300,59.5,2,1,0,41.7687623,44.724123229951
14466,191100,110.0,5,3,0,41.760487021895,44.788818076955
14468,622100,137.0,4,3,1,41.7037033,44.7724816
14469,247100,110.0,3,2,1,41.7357001,44.77002
14470,197700,82.0,3,2,1,41.7903068,44.7593516
14471,138400,66.0,3,2,0,41.7903068,44.7593516
14472,214200,86.0,3,2,0,41.7224121,44.7720785
14473,203500,65.0,2,1,0,41.7687623,44.724123229951
14474,93900,40.0,1,1,1,41.7038869,44.8228684
14475,101500,55.0,3,2,0,41.6959075,44.856909063278
14476,229100,73.2,3,2,0,41.7687623,44.724123229951
14479,115300,34.0,2,1,0,41.729163109273,44.846472863432
14480,329500,128.0,3,2,0,41.7245209,44.7537885
14481,92300,56.0,2,1,0,41.7006443,44.93829711282
14482,65900,64.0,3,2,0,41.7541679,44.7694115
14483,161500,90.0,3,2,0,41.6929664,44.8670016
14484,164800,42.0,2,1,1,41.7245209,44.7537885
14485,168100,87.0,3,2,0,41.7903068,44.7593516
14486,1159900,160.0,4,3,0,41.7091395,44.7616907
14487,682100,115.0,3,2,0,41.7093734,44.7698209
14488,273500,120.0,4,3,0,41.7364242,44.7822534
14489,224100,109.0,4,3,0,41.7364242,44.7822534
14490,140000,50.0,2,1,0,41.7206103,44.7106871
14491,248800,80.0,3,2,1,41.72981255,44.73330339417
14492,155400,52.4,1,1,0,41.741201774742706,44.70294451436084
14494,92300,32.0,1,1,0,41.759341623371,44.759679796258
14495,711700,95.0,3,2,0,41.7093734,44.7698209
14496,257000,116.0,4,3,0,41.820862719101,44.840879231501
14497,220800,115.0,3,2,0,41.7081011,44.7696196
14498,339400,100.0,3,2,0,41.7245209,44.7537885
14499,428400,120.0,3,2,0,41.713561059197,44.756883544479
14501,174600,55.0,2,1,1,41.7206103,44.7106871
14502,362500,122.0,3,2,1,41.7260323,44.7995087
14503,118600,42.0,2,1,1,41.7954972,44.8190233
14504,137400,45.4,2,1,1,41.7341813,44.728036935007
14505,164800,47.0,2,1,1,41.7306873,44.7521294
14506,242900,77.6,2,1,0,41.7245209,44.7537885
14507,378900,120.0,3,2,1,41.7084811,44.7787546
14508,177900,75.0,2,1,1,41.7903068,44.7593516
14509,247100,75.0,3,2,1,41.7103615,44.7284963
14511,1878200,280.0,5,4,0,41.73188365,44.836876299366
14512,906200,196.0,6,4,1,41.7333939,44.764809
14513,1812300,205.0,4,3,0,41.7077917,44.7645692
14514,724900,150.0,4,3,1,41.7081011,44.7696196
14517,741400,165.0,3,2,1,41.7232461,44.7619571
14518,135100,49.0,2,1,0,41.7954972,44.8190233
14519,428400,101.0,3,2,1,41.722811,44.7509454
14521,213500,89.0,3,2,1,41.7903068,44.7593516
14524,557300,205.0,5,3,0,41.7245209,44.7537885
14526,42800,69.0,2,1,0,41.7224121,44.7720785
14527,227400,83.0,3,2,1,41.688653,44.8336218
14528,174600,43.0,2,1,1,41.7355077,44.7785372
14529,128500,48.0,2,1,0,41.705489555319,44.818067590477
14530,164800,45.5,2,1,0,41.7245209,44.7537885
14532,141700,43.0,2,1,0,41.6828831,44.8238154
14533,461300,140.0,3,1,0,41.707897,44.731694452423
14535,395400,95.0,4,3,1,41.7084811,44.7787546
14536,217500,66.0,2,1,0,41.6828831,44.8238154
14537,207600,63.0,2,1,1,41.6828831,44.8238154
14539,181200,76.0,3,2,0,41.7903068,44.7593516
14540,78000,41.0,2,1,0,41.697575815258,44.883127658646
14541,118600,48.0,3,1,0,41.785411041728,44.758782971877
14542,296600,90.0,3,2,0,41.707897,44.731694452423
14543,173000,63.0,3,2,0,41.7224121,44.7720785
14545,117000,44.0,2,1,0,41.6883397,44.8325599
14546,201000,76.0,3,2,1,41.7245209,44.7537885
14547,125000,69.0,2,1,0,41.8009667,44.7479015
14548,593100,198.0,5,3,0,41.7097105,44.7822875
14549,342700,65.0,2,1,0,41.7091395,44.7616907
14551,593100,200.0,5,4,1,41.7245209,44.7537885
14553,85000,48.0,3,2,0,41.6721906,44.8773537
14554,240500,84.0,3,2,1,41.726067,44.7349385
14557,120300,75.0,3,2,0,41.786888469935,44.809917554635
14558,378900,155.0,3,2,1,41.6883397,44.8325599
14559,112000,44.0,2,1,1,41.7034618,44.8498781
14560,220800,95.3,4,3,0,41.7936113,44.7646308
14561,296600,90.0,3,2,0,41.7206004,44.7232035
14562,405300,120.0,3,2,1,41.7245209,44.7537885
14564,158200,43.0,2,1,1,41.7181662,44.7807554
14566,1005000,220.0,6,4,1,41.7243775,44.7671879
14568,214200,68.0,3,2,0,41.7245209,44.7537885
14569,237200,77.0,2,1,1,41.7245209,44.7537885
14570,263600,100.0,3,2,0,41.720015,44.7407348
14571,355900,78.0,3,2,0,41.7266037,44.729069
14572,151600,41.0,2,1,0,41.7098352,44.7730487
14573,344300,99.0,3,2,1,41.7246467,44.745271
14574,154900,50.0,2,1,0,41.7198534,44.7780999
14575,260300,110.0,4,3,1,41.7205546,44.7676099
14576,197000,74.0,2,2,1,41.7595839,44.774485474685
14577,90600,30.0,2,1,0,41.7206004,44.7232035
14578,227400,62.0,2,1,0,41.7141725,44.7596077
14579,315100,162.1,4,3,0,41.7655823,44.7689577
14580,461300,125.0,5,3,1,41.7141725,44.7596077
14581,263600,96.0,4,3,0,41.73188365,44.836876299366
14584,141700,85.0,3,2,0,41.80050295,44.830899413631
14585,121300,36.0,2,1,1,41.70703,44.7859759
14586,319600,123.0,4,2,0,41.7687623,44.724123229951
14588,138400,59.0,3,2,0,41.6728267,44.8838567
14589,339400,100.0,3,2,0,41.7245209,44.7537885
14590,207600,85.5,4,3,0,41.7867381,44.7726999
14591,395400,100.0,3,2,0,41.7687623,44.724123229951
14592,271800,96.0,3,2,0,41.7595839,44.774485474685
14593,1070900,285.0,6,4,1,41.7191786,44.7804324
14594,362500,140.0,4,3,0,41.6964053,44.7938526
14595,972100,197.0,3,2,0,41.6964053,44.7938526
14597,154500,50.0,2,1,0,41.7903068,44.7593516
14598,428400,100.0,3,2,0,41.725054,44.7545015
14599,131800,60.0,3,2,0,41.7918749,44.7553665
14600,296600,63.0,2,1,0,41.7040297,44.7902278
14601,417700,195.0,5,0,0,41.7013668,44.7687247
14602,224100,107.0,4,2,1,41.7954972,44.8190233
14603,130200,50.0,3,2,0,41.7942186,44.7589047
14604,138100,38.0,2,1,0,41.7210455,44.7405122
14605,280100,79.8,3,2,1,41.7250224,44.726773319483
14606,158200,63.0,2,1,0,41.7266037,44.729069
14607,210900,90.0,3,2,0,41.7918749,44.7553665
14608,250400,100.0,3,2,0,41.7245209,44.7537885
14609,224100,55.0,2,1,1,41.7309687,44.7564179
14610,200000,80.0,3,2,0,41.723911075327,44.752463643737
14611,237200,75.0,3,2,0,41.7245209,44.7537885
14612,108700,57.0,2,1,0,41.7903068,44.7593516
14615,142000,55.0,2,1,0,41.704585339919,44.807598830251
14616,158200,72.0,3,2,0,41.6959075,44.856909063278
14617,246500,125.0,4,3,1,,
14618,128500,60.0,3,2,0,41.7903068,44.7593516
14619,230700,124.0,4,3,0,41.7266037,44.729069
14620,280100,82.0,3,2,0,41.7245209,44.7537885
14621,154900,55.0,2,1,0,41.725203,44.7425619
14623,187800,86.0,3,2,1,41.73359825,44.726030411752
14624,296600,83.0,4,3,1,41.69230965,44.821541073305
14626,153200,47.0,2,1,0,41.7245209,44.7537885
14627,210900,76.0,3,2,0,41.73188365,44.836876299366
14628,210900,53.2,2,1,0,41.7245209,44.7537885
14629,192800,53.0,2,1,0,41.71114765,44.794782256515
14630,224100,72.0,3,1,0,41.7128785,44.7500766
14631,117000,44.0,2,1,0,41.73188365,44.836876299366
14632,168100,86.6,3,3,0,41.7869166,44.7445743
14633,128500,41.0,2,1,0,41.7206004,44.7232035
14634,102100,42.0,2,1,0,41.6887569,44.8909178
14635,97200,35.0,2,1,0,41.73188365,44.836876299366
